year,name,sex,count
1948,Alexander,M,1130
1948,Alex,M,765
1948,Nick,M,547
1948,Spencer,M,314
1948,Ed,M,285
1948,Nolan,M,218
1948,Christian,M,202
1948,Dane,M,144
1948,Justin,M,137
1948,Sean,M,120
1948,Orlando,M,109
1948,Brandon,M,35
1948,Ethan,M,29
1948,Sarah,M,10
1948,Ali,M,5
1948,Rhys,M,5
1948,Sara,M,5
1949,Sarah,F,4295
1949,Sara,F,1971
1949,Lee,F,818
1949,Elsie,F,728
1949,Tina,F,640
1949,Kristina,F,257
1949,Kristi,F,164
1949,Thomas,F,100
1949,Karan,F,95
1949,Paul,F,57
1949,Gary,F,55
1949,Edward,F,50
1949,Daniel,F,46
1949,Adriana,F,33
1949,Alan,F,14
1949,Christian,F,13
1949,Alex,F,10
1949,Tim,F,7
1949,Sean,F,6
1949,Alexander,F,5
1949,Nicholas,F,5
1949,Thomas,M,45197
1949,Gary,M,28929
1949,Paul,M,21585
1949,Edward,M,19172
1949,Daniel,M,18238
1949,Alan,M,7255
1949,Lee,M,3563
1949,Nicholas,M,1998
1949,Alexander,M,1184
1949,Tim,M,1007
1949,Alex,M,729
1949,Nick,M,446
1949,Spencer,M,319
1949,Ed,M,241
1949,Nolan,M,219
1949,Christian,M,218
1949,Justin,M,173
1949,Dane,M,160
1949,Sean,M,129
1949,Orlando,M,128
1949,Brandon,M,42
1949,Ethan,M,29
1949,Sarah,M,11
1949,Ali,M,8
1949,Rhys,M,8
1949,Elsie,M,5
1949,Tina,M,5
1950,Sarah,F,4145
1950,Sara,F,2059
1950,Lee,F,818
1950,Tina,F,728
1950,Elsie,F,689
1950,Kristina,F,282
1950,Kristi,F,167
1950,Karan,F,106
1950,Thomas,F,81
1950,Gary,F,68
1950,Edward,F,61
1950,Paul,F,55
1950,Daniel,F,44
1950,Adriana,F,37
1950,Alan,F,13
1950,Sean,F,10
1950,Alex,F,9
1950,Christian,F,9
1950,Alexander,F,7
1950,Dane,F,6
1950,Alyssa,F,5
1950,Spencer,F,5
1950,Tim,F,5
1950,Thomas,M,45597
1950,Gary,M,33742
1950,Paul,M,21744
1950,Daniel,M,19191
1950,Edward,M,18713
1950,Alan,M,7739
1950,Lee,M,3610
1950,Nicholas,M,2177
1950,Alexander,M,1165
1950,Tim,M,754
1950,Alex,M,752
1950,Nick,M,423
1950,Spencer,M,322
1950,Christian,M,267
1950,Nolan,M,215
1950,Ed,M,164
1950,Orlando,M,163
1950,Sean,M,162
1950,Dane,M,151
1950,Justin,M,128
1950,Brandon,M,54
1950,Ethan,M,26
1950,Ali,M,14
1950,Sarah,M,11
1950,Tanner,M,8
1950,Rhys,M,7
1950,Avram,M,6
1950,Sara,M,6
1951,Sarah,F,4029
1951,Sara,F,2079
1951,Lee,F,891
1951,Tina,F,832
1951,Elsie,F,631
1951,Kristina,F,333
1951,Kristi,F,273
1951,Karan,F,98
1951,Thomas,F,90
1951,Gary,F,69
1951,Paul,F,50
1951,Adriana,F,44
1951,Edward,F,43
1951,Daniel,F,33
1951,Alan,F,15
1951,Christian,F,15
1951,Alex,F,9
1951,Sean,F,6
1951,Thomas,M,48281
1951,Gary,M,38163
1951,Paul,M,22854
1951,Daniel,M,21120
1951,Edward,M,19915
1951,Alan,M,8410
1951,Lee,M,3682
1951,Nicholas,M,2389
1951,Alexander,M,1213
1951,Tim,M,715
1951,Alex,M,690
1951,Nick,M,448
1951,Spencer,M,395
1951,Christian,M,272
1951,Nolan,M,189
1951,Orlando,M,175
1951,Dane,M,161
1951,Sean,M,154
1951,Justin,M,135
1951,Ed,M,125
1951,Brandon,M,50
1951,Ethan,M,32
1951,Avram,M,10
1951,Ali,M,9
1951,Sarah,M,9
1951,Elsie,M,6
1951,Rhys,M,6
1951,Tina,M,5
1952,Sarah,F,4047
1952,Sara,F,2044
1952,Tina,F,1100
1952,Lee,F,948
1952,Elsie,F,575
1952,Kristina,F,377
1952,Kristi,F,292
1952,Karan,F,110
1952,Gary,F,85
1952,Thomas,F,78
1952,Paul,F,59
1952,Edward,F,54
1952,Adriana,F,47
1952,Daniel,F,31
1952,Christian,F,23
1952,Alan,F,12
1952,Sean,F,11
1952,Alexander,F,8
1952,Alex,F,7
1952,Thomas,M,48649
1952,Gary,M,38753
1952,Paul,M,24293
1952,Daniel,M,23426
1952,Edward,M,19505
1952,Alan,M,8309
1952,Lee,M,3654
1952,Nicholas,M,2343
1952,Alexander,M,1283
1952,Alex,M,699
1952,Tim,M,697
1952,Nick,M,420
1952,Spencer,M,340
1952,Christian,M,319
1952,Nolan,M,214
1952,Sean,M,213
1952,Dane,M,189
1952,Justin,M,175
1952,Orlando,M,173
1952,Ed,M,139
1952,Brandon,M,76
1952,Ethan,M,52
1952,Ali,M,17
1952,Rhys,M,11
1952,Avram,M,10
1952,Sarah,M,8
1952,Elsie,M,5
1953,Sarah,F,4083
1953,Sara,F,2078
1953,Tina,F,1096
1953,Lee,F,1015
1953,Elsie,F,593
1953,Kristi,F,310
1953,Kristina,F,251
1953,Karan,F,109
1953,Thomas,F,98
1953,Gary,F,67
1953,Paul,F,50
1953,Adriana,F,49
1953,Edward,F,49
1953,Daniel,F,44
1953,Christian,F,18
1953,Alex,F,12
1953,Alan,F,11
1953,Sean,F,10
1953,Alyssa,F,6
1953,Dane,F,6
1953,Alexander,F,5
1953,Nicholas,F,5
1953,Thomas,M,47006
1953,Gary,M,36972
1953,Paul,M,25509
1953,Daniel,M,23491
1953,Edward,M,18984
1953,Alan,M,8452
1953,Lee,M,3584
1953,Nicholas,M,2359
1953,Alexander,M,1261
1953,Tim,M,744
1953,Alex,M,716
1953,Nick,M,418
1953,Sean,M,380
1953,Christian,M,337
1953,Spencer,M,295
1953,Orlando,M,218
1953,Nolan,M,190
1953,Dane,M,179
1953,Justin,M,172
1953,Ed,M,139
1953,Brandon,M,113
1953,Ethan,M,43
1953,Ali,M,16
1953,Rhys,M,11
1953,Sarah,M,11
1953,Sara,M,6
1954,Sarah,F,4040
1954,Sara,F,2122
1954,Lee,F,1357
1954,Tina,F,1236
1954,Elsie,F,549
1954,Kristi,F,355
1954,Kristina,F,269
1954,Karan,F,114
1954,Gary,F,88
1954,Thomas,F,78
1954,Adriana,F,71
1954,Paul,F,50
1954,Edward,F,44
1954,Daniel,F,42
1954,Christian,F,16
1954,Alan,F,14
1954,Nicholas,F,11
1954,Sean,F,11
1954,Alex,F,8
1954,Alyssa,F,7
1954,Brandon,F,7
1954,Tim,F,5
1954,Thomas,M,47164
1954,Gary,M,37920
1954,Paul,M,26221
1954,Daniel,M,25279
1954,Edward,M,19503
1954,Alan,M,8712
1954,Lee,M,3569
1954,Nicholas,M,2368
1954,Alexander,M,1234
1954,Tim,M,815
1954,Alex,M,743
1954,Nick,M,431
1954,Sean,M,415
1954,Christian,M,352
1954,Spencer,M,291
1954,Dane,M,280
1954,Orlando,M,274
1954,Justin,M,213
1954,Nolan,M,203
1954,Ed,M,167
1954,Brandon,M,162
1954,Ethan,M,64
1954,Ali,M,20
1954,Rhys,M,13
1954,Sarah,M,11
1954,Avram,M,8
1955,Sarah,F,3981
1955,Tina,F,3275
1955,Sara,F,1973
1955,Lee,F,1816
1955,Kristi,F,591
1955,Elsie,F,526
1955,Kristina,F,356
1955,Karan,F,156
1955,Gary,F,87
1955,Thomas,F,73
1955,Paul,F,65
1955,Adriana,F,53
1955,Edward,F,51
1955,Daniel,F,48
1955,Alan,F,15
1955,Sean,F,12
1955,Christian,F,10
1955,Brandon,F,8
1955,Dane,F,8
1955,Nicholas,F,8
1955,Alexander,F,7
1955,Alex,F,6
1955,Thomas,M,45853
1955,Gary,M,34435
1955,Paul,M,26696
1955,Daniel,M,26453
1955,Edward,M,19277
1955,Alan,M,9035
1955,Lee,M,3604
1955,Nicholas,M,2187
1955,Alexander,M,1172
1955,Tim,M,1143
1955,Alex,M,712
1955,Sean,M,488
1955,Nick,M,470
1955,Christian,M,350
1955,Spencer,M,326
1955,Orlando,M,273
1955,Justin,M,247
1955,Dane,M,225
1955,Nolan,M,199
1955,Ed,M,188
1955,Brandon,M,104
1955,Ethan,M,53
1955,Ali,M,17
1955,Sarah,M,16
1955,Rhys,M,15
1955,Tina,M,7
1955,Avram,M,6
1956,Tina,F,5332
1956,Sarah,F,3871
1956,Sara,F,2004
1956,Lee,F,1936
1956,Kristi,F,669
1956,Elsie,F,477
1956,Kristina,F,351
1956,Karan,F,170
1956,Thomas,F,104
1956,Adriana,F,77
1956,Paul,F,71
1956,Edward,F,70
1956,Gary,F,67
1956,Daniel,F,56
1956,Sean,F,23
1956,Christian,F,13
1956,Alan,F,12
1956,Alyssa,F,12
1956,Alex,F,7
1956,Nicholas,F,6
1956,Spencer,F,6
1956,Brandon,F,5
1956,Thomas,M,44849
1956,Gary,M,31831
1956,Paul,M,26903
1956,Daniel,M,26659
1956,Edward,M,19443
1956,Alan,M,8727
1956,Lee,M,3509
1956,Nicholas,M,2212
1956,Tim,M,1715
1956,Alexander,M,1237
1956,Alex,M,809
1956,Sean,M,576
1956,Nick,M,495
1956,Christian,M,391
1956,Orlando,M,341
1956,Spencer,M,307
1956,Dane,M,293
1956,Justin,M,279
1956,Ed,M,267
1956,Nolan,M,198
1956,Brandon,M,169
1956,Ethan,M,62
1956,Rhys,M,17
1956,Ali,M,15
1956,Tina,M,14
1956,Sarah,M,12
1956,Avram,M,6
1956,Sara,M,6
1957,Tina,F,5854
1957,Sarah,F,3987
1957,Sara,F,2109
1957,Lee,F,1835
1957,Kristi,F,800
1957,Elsie,F,500
1957,Kristina,F,354
1957,Karan,F,164
1957,Thomas,F,109
1957,Adriana,F,92
1957,Gary,F,87
1957,Paul,F,63
1957,Daniel,F,57
1957,Edward,F,57
1957,Alan,F,18
1957,Sean,F,18
1957,Alyssa,F,13
1957,Tim,F,12
1957,Christian,F,11
1957,Alex,F,10
1957,Alexander,F,7
1957,Nicholas,F,7
1957,Thomas,M,44590
1957,Gary,M,29519
1957,Daniel,M,27319
1957,Paul,M,26996
1957,Edward,M,18704
1957,Alan,M,8212
1957,Lee,M,3587
1957,Tim,M,3258
1957,Nicholas,M,2195
1957,Alexander,M,1261
1957,Alex,M,899
1957,Sean,M,776
1957,Nick,M,690
1957,Ed,M,435
1957,Dane,M,353
1957,Orlando,M,352
1957,Christian,M,328
1957,Justin,M,299
1957,Spencer,M,275
1957,Nolan,M,185
1957,Brandon,M,130
1957,Ethan,M,65
1957,Ali,M,15
1957,Sarah,M,13
1957,Tina,M,11
1957,Rhys,M,9
1957,Sara,M,5
1958,Tina,F,6621
1958,Sarah,F,3909
1958,Sara,F,1992
1958,Lee,F,1698
1958,Kristi,F,843
1958,Elsie,F,416
1958,Kristina,F,350
1958,Karan,F,137
1958,Thomas,F,116
1958,Paul,F,78
1958,Adriana,F,77
1958,Daniel,F,66
1958,Edward,F,65
1958,Gary,F,65
1958,Alyssa,F,20
1958,Christian,F,17
1958,Alan,F,14
1958,Alex,F,14
1958,Sean,F,14
1958,Alexander,F,9
1958,Nicholas,F,9
1958,Tim,F,8
1958,Brandon,F,6
1958,Dane,F,6
1958,Thomas,M,42069
1958,Paul,M,26244
1958,Daniel,M,25610
1958,Gary,M,25269
1958,Edward,M,17367
1958,Alan,M,8223
1958,Tim,M,5548
1958,Lee,M,3514
1958,Nicholas,M,2186
1958,Alexander,M,1187
1958,Alex,M,1018
1958,Sean,M,1012
1958,Nick,M,849
1958,Ed,M,631
1958,Christian,M,426
1958,Orlando,M,380
1958,Justin,M,302
1958,Dane,M,287
1958,Spencer,M,285
1958,Nolan,M,182
1958,Brandon,M,132
1958,Ethan,M,73
1958,Ali,M,18
1958,Tina,M,15
1958,Sarah,M,13
1958,Rhys,M,11
1958,Avram,M,10
1958,Sara,M,5
1959,Tina,F,7916
1959,Sarah,F,3874
1959,Sara,F,2031
1959,Lee,F,1548
1959,Kristi,F,910
1959,Elsie,F,401
1959,Kristina,F,356
1959,Karan,F,152
1959,Thomas,F,127
1959,Adriana,F,104
1959,Daniel,F,75
1959,Gary,F,75
1959,Paul,F,75
1959,Edward,F,63
1959,Alyssa,F,35
1959,Christian,F,23
1959,Sean,F,22
1959,Alan,F,18
1959,Tim,F,13
1959,Alex,F,12
1959,Alexander,F,9
1959,Brandon,F,6
1959,Nicholas,F,6
1959,Thomas,M,40277
1959,Paul,M,25699
1959,Daniel,M,25134
1959,Gary,M,23300
1959,Edward,M,16906
1959,Alan,M,8148
1959,Tim,M,6830
1959,Lee,M,3505
1959,Nicholas,M,2197
1959,Sean,M,1277
1959,Alex,M,1163
1959,Alexander,M,1163
1959,Nick,M,1052
1959,Ed,M,696
1959,Christian,M,581
1959,Orlando,M,426
1959,Dane,M,356
1959,Justin,M,347
1959,Spencer,M,319
1959,Brandon,M,189
1959,Nolan,M,185
1959,Ethan,M,84
1959,Ali,M,25
1959,Tina,M,16
1959,Sarah,M,15
1959,Avram,M,8
1959,Sara,M,7
1959,Elsie,M,5
1959,Kristina,M,5
1959,Rhys,M,5
1960,Tina,F,9127
1960,Sarah,F,4205
1960,Sara,F,2039
1960,Lee,F,1533
1960,Kristi,F,1058
1960,Kristina,F,424
1960,Elsie,F,348
1960,Adriana,F,138
1960,Thomas,F,120
1960,Alyssa,F,111
1960,Karan,F,109
1960,Paul,F,81
1960,Gary,F,79
1960,Daniel,F,78
1960,Edward,F,70
1960,Sean,F,22
1960,Alan,F,21
1960,Christian,F,18
1960,Alex,F,17
1960,Alexander,F,13
1960,Tim,F,13
1960,Hayley,F,9
1960,Ali,F,6
1960,Orlando,F,6
1960,Dane,F,5
1960,Spencer,F,5
1960,Thomas,M,39271
1960,Daniel,M,25950
1960,Paul,M,25634
1960,Gary,M,21684
1960,Edward,M,16581
1960,Alan,M,8355
1960,Tim,M,6934
1960,Lee,M,3432
1960,Nicholas,M,2298
1960,Sean,M,1423
1960,Alex,M,1229
1960,Alexander,M,1198
1960,Nick,M,1099
1960,Christian,M,661
1960,Ed,M,644
1960,Orlando,M,452
1960,Justin,M,361
1960,Spencer,M,357
1960,Dane,M,290
1960,Brandon,M,183
1960,Nolan,M,166
1960,Ethan,M,94
1960,Ali,M,25
1960,Tina,M,23
1960,Rhys,M,14
1960,Sarah,M,13
1960,Avram,M,6
1961,Tina,F,10522
1961,Sarah,F,4205
1961,Sara,F,2199
1961,Lee,F,1493
1961,Kristi,F,1203
1961,Kristina,F,559
1961,Elsie,F,346
1961,Adriana,F,149
1961,Karan,F,112
1961,Thomas,F,110
1961,Gary,F,93
1961,Alyssa,F,87
1961,Paul,F,73
1961,Edward,F,68
1961,Daniel,F,65
1961,Sean,F,30
1961,Alan,F,22
1961,Alex,F,21
1961,Christian,F,19
1961,Hayley,F,18
1961,Tim,F,13
1961,Alexander,F,8
1961,Nicholas,F,8
1961,Orlando,F,7
1961,Brandon,F,6
1961,Dane,F,6
1961,Thomas,M,37556
1961,Daniel,M,25880
1961,Paul,M,25622
1961,Gary,M,22156
1961,Edward,M,15875
1961,Alan,M,8615
1961,Tim,M,6246
1961,Lee,M,3125
1961,Nicholas,M,2075
1961,Sean,M,1719
1961,Alexander,M,1229
1961,Alex,M,1214
1961,Nick,M,934
1961,Christian,M,605
1961,Orlando,M,605
1961,Ed,M,604
1961,Justin,M,485
1961,Spencer,M,397
1961,Dane,M,298
1961,Brandon,M,194
1961,Nolan,M,165
1961,Ethan,M,113
1961,Ali,M,29
1961,Tina,M,29
1961,Rhys,M,15
1961,Sarah,M,15
1961,Avram,M,10
1961,Tanner,M,6
1962,Tina,F,12781
1962,Sarah,F,4546
1962,Sara,F,2470
1962,Lee,F,1379
1962,Kristi,F,1214
1962,Kristina,F,628
1962,Elsie,F,310
1962,Adriana,F,150
1962,Karan,F,115
1962,Thomas,F,113
1962,Daniel,F,100
1962,Alyssa,F,86
1962,Gary,F,79
1962,Paul,F,75
1962,Edward,F,67
1962,Hayley,F,46
1962,Alan,F,28
1962,Sean,F,19
1962,Christian,F,14
1962,Alex,F,13
1962,Tim,F,10
1962,Alexander,F,9
1962,Dane,F,7
1962,Brandon,F,6
1962,Orlando,F,5
1962,Thomas,M,36518
1962,Daniel,M,25550
1962,Paul,M,23806
1962,Gary,M,20893
1962,Edward,M,15524
1962,Alan,M,7717
1962,Tim,M,5590
1962,Lee,M,3260
1962,Nicholas,M,2150
1962,Sean,M,1842
1962,Alex,M,1269
1962,Alexander,M,1219
1962,Nick,M,898
1962,Orlando,M,664
1962,Christian,M,651
1962,Ed,M,574
1962,Justin,M,512
1962,Spencer,M,380
1962,Dane,M,280
1962,Brandon,M,193
1962,Nolan,M,142
1962,Ethan,M,132
1962,Ali,M,32
1962,Tina,M,23
1962,Sarah,M,15
1962,Rhys,M,11
1962,Sara,M,8
1962,Avram,M,7
1962,Tanner,M,7
1963,Tina,F,12159
1963,Sarah,F,4573
1963,Sara,F,2486
1963,Lee,F,1479
1963,Kristi,F,1421
1963,Kristina,F,777
1963,Elsie,F,300
1963,Adriana,F,172
1963,Thomas,F,136
1963,Alyssa,F,124
1963,Karan,F,85
1963,Daniel,F,83
1963,Paul,F,79
1963,Gary,F,75
1963,Hayley,F,71
1963,Edward,F,65
1963,Christian,F,43
1963,Sean,F,23
1963,Alan,F,22
1963,Nicholas,F,10
1963,Alex,F,8
1963,Brandon,F,7
1963,Orlando,F,7
1963,Kendyl,F,6
1963,Alexander,F,5
1963,Spencer,F,5
1963,Tim,F,5
1963,Thomas,M,35502
1963,Paul,M,26678
1963,Daniel,M,24821
1963,Gary,M,18921
1963,Edward,M,15313
1963,Alan,M,6932
1963,Tim,M,5015
1963,Lee,M,3014
1963,Sean,M,2197
1963,Nicholas,M,2133
1963,Alex,M,1306
1963,Alexander,M,1305
1963,Nick,M,870
1963,Orlando,M,678
1963,Christian,M,672
1963,Ed,M,504
1963,Justin,M,499
1963,Spencer,M,409
1963,Dane,M,316
1963,Brandon,M,260
1963,Nolan,M,156
1963,Ethan,M,136
1963,Tina,M,38
1963,Ali,M,35
1963,Sarah,M,14
1963,Rhys,M,13
1963,Tanner,M,10
1963,Sara,M,6
1963,Avram,M,5
1963,Eri,M,5
1964,Tina,F,12549
1964,Sarah,F,4584
1964,Sara,F,2354
1964,Kristi,F,1669
1964,Lee,F,1272
1964,Kristina,F,1037
1964,Elsie,F,248
1964,Adriana,F,219
1964,Alyssa,F,118
1964,Thomas,F,113
1964,Karan,F,101
1964,Paul,F,96
1964,Hayley,F,82
1964,Daniel,F,76
1964,Edward,F,61
1964,Gary,F,61
1964,Sean,F,38
1964,Christian,F,32
1964,Alan,F,24
1964,Alex,F,14
1964,Tim,F,11
1964,Alexander,F,10
1964,Dane,F,8
1964,Kendyl,F,8
1964,Brandon,F,7
1964,Ali,F,6
1964,Thomas,M,34447
1964,Paul,M,26878
1964,Daniel,M,24343
1964,Gary,M,17206
1964,Edward,M,15608
1964,Alan,M,6810
1964,Tim,M,4696
1964,Lee,M,3039
1964,Sean,M,3012
1964,Nicholas,M,2071
1964,Alexander,M,1291
1964,Alex,M,1242
1964,Nick,M,799
1964,Christian,M,710
1964,Orlando,M,606
1964,Justin,M,492
1964,Ed,M,437
1964,Spencer,M,426
1964,Dane,M,342
1964,Brandon,M,305
1964,Ethan,M,202
1964,Nolan,M,164
1964,Ali,M,48
1964,Tina,M,25
1964,Sarah,M,17
1964,Rhys,M,13
1964,Sara,M,9
1964,Avram,M,8
1964,Tanner,M,5
1965,Tina,F,12827
1965,Sarah,F,4059
1965,Sara,F,1974
1965,Kristi,F,1609
1965,Kristina,F,1372
1965,Lee,F,1300
1965,Elsie,F,253
1965,Adriana,F,241
1965,Alyssa,F,121
1965,Thomas,F,112
1965,Daniel,F,100
1965,Karan,F,91
1965,Paul,F,91
1965,Edward,F,84
1965,Hayley,F,71
1965,Gary,F,52
1965,Sean,F,38
1965,Christian,F,36
1965,Alan,F,17
1965,Tim,F,14
1965,Alex,F,11
1965,Alexander,F,10
1965,Brandon,F,7
1965,Nicholas,F,7
1965,Nick,F,6
1965,Orlando,F,6
1965,Dane,F,5
1965,Thomas,M,31623
1965,Paul,M,24922
1965,Daniel,M,24843
1965,Gary,M,15266
1965,Edward,M,14415
1965,Alan,M,5616
1965,Sean,M,4594
1965,Tim,M,3719
1965,Lee,M,2773
1965,Nicholas,M,2072
1965,Alexander,M,1322
1965,Alex,M,1247
1965,Christian,M,730
1965,Nick,M,718
1965,Orlando,M,578
1965,Justin,M,460
1965,Spencer,M,456
1965,Brandon,M,396
1965,Ed,M,307
1965,Dane,M,215
1965,Ethan,M,183
1965,Nolan,M,112
1965,Ali,M,47
1965,Tina,M,30
1965,Sarah,M,17
1965,Rhys,M,8
1965,Sara,M,8
1965,Avram,M,6
1965,Eri,M,5
1966,Tina,F,13893
1966,Sarah,F,4033
1966,Sara,F,2058
1966,Kristi,F,1761
1966,Kristina,F,1530
1966,Lee,F,1211
1966,Adriana,F,259
1966,Elsie,F,228
1966,Alyssa,F,137
1966,Thomas,F,118
1966,Christian,F,107
1966,Paul,F,97
1966,Hayley,F,85
1966,Karan,F,81
1966,Daniel,F,75
1966,Sean,F,64
1966,Edward,F,63
1966,Gary,F,54
1966,Alan,F,10
1966,Alexander,F,8
1966,Tim,F,8
1966,Kendyl,F,7
1966,Nicholas,F,7
1966,Alex,F,6
1966,Brandon,F,5
1966,Dane,F,5
1966,Thomas,M,29009
1966,Paul,M,23579
1966,Daniel,M,23272
1966,Gary,M,14157
1966,Edward,M,13276
1966,Sean,M,6490
1966,Alan,M,4943
1966,Tim,M,3142
1966,Lee,M,2963
1966,Nicholas,M,2143
1966,Alexander,M,1372
1966,Alex,M,1025
1966,Christian,M,889
1966,Nick,M,684
1966,Orlando,M,529
1966,Justin,M,506
1966,Brandon,M,398
1966,Spencer,M,366
1966,Ed,M,228
1966,Dane,M,179
1966,Ethan,M,172
1966,Nolan,M,161
1966,Tina,M,48
1966,Ali,M,36
1966,Sarah,M,14
1966,Rhys,M,9
1966,Tanner,M,7
1967,Tina,F,14160
1967,Sarah,F,4139
1967,Sara,F,2215
1967,Kristi,F,2011
1967,Kristina,F,1785
1967,Lee,F,1140
1967,Adriana,F,283
1967,Elsie,F,199
1967,Alyssa,F,143
1967,Thomas,F,138
1967,Christian,F,104
1967,Daniel,F,91
1967,Paul,F,87
1967,Gary,F,63
1967,Hayley,F,62
1967,Sean,F,62
1967,Edward,F,61
1967,Karan,F,56
1967,Alan,F,14
1967,Alex,F,13
1967,Brandon,F,13
1967,Nicholas,F,12
1967,Alexander,F,10
1967,Justin,F,9
1967,Dane,F,7
1967,Tim,F,7
1967,Orlando,F,5
1967,Thomas,M,28259
1967,Paul,M,22839
1967,Daniel,M,22207
1967,Edward,M,12657
1967,Gary,M,12615
1967,Sean,M,7499
1967,Alan,M,4570
1967,Lee,M,2960
1967,Tim,M,2623
1967,Nicholas,M,2292
1967,Alexander,M,1456
1967,Christian,M,1322
1967,Alex,M,1130
1967,Nick,M,682
1967,Justin,M,623
1967,Orlando,M,585
1967,Brandon,M,482
1967,Spencer,M,375
1967,Dane,M,221
1967,Ethan,M,188
1967,Ed,M,177
1967,Nolan,M,126
1967,Tina,M,57
1967,Ali,M,38
1967,Sarah,M,15
1967,Sara,M,9
1967,Rhys,M,7
1967,Avram,M,5
1967,Kristina,M,5
1968,Tina,F,14772
1968,Sarah,F,4488
1968,Sara,F,2457
1968,Kristi,F,2312
1968,Kristina,F,2135
1968,Lee,F,1160
1968,Adriana,F,363
1968,Alyssa,F,199
1968,Elsie,F,165
1968,Thomas,F,121
1968,Paul,F,116
1968,Christian,F,113
1968,Daniel,F,103
1968,Hayley,F,103
1968,Sean,F,88
1968,Gary,F,72
1968,Edward,F,68
1968,Karan,F,49
1968,Alan,F,20
1968,Brandon,F,18
1968,Alexander,F,16
1968,Nicholas,F,16
1968,Alex,F,15
1968,Justin,F,12
1968,Tim,F,8
1968,Spencer,F,7
1968,Orlando,F,6
1968,Nick,F,5
1968,Thomas,M,27438
1968,Daniel,M,22018
1968,Paul,M,21868
1968,Edward,M,12285
1968,Gary,M,11980
1968,Sean,M,9174
1968,Alan,M,3977
1968,Lee,M,2874
1968,Nicholas,M,2556
1968,Tim,M,2072
1968,Christian,M,1782
1968,Alexander,M,1774
1968,Alex,M,1165
1968,Justin,M,1109
1968,Brandon,M,760
1968,Nick,M,666
1968,Orlando,M,650
1968,Spencer,M,540
1968,Dane,M,255
1968,Ethan,M,171
1968,Ed,M,170
1968,Nolan,M,146
1968,Ali,M,52
1968,Tina,M,47
1968,Sara,M,14
1968,Sarah,M,14
1968,Tanner,M,11
1968,Rhys,M,10
1968,Kristina,M,7
1968,Avram,M,6
1968,Kristi,M,5
1969,Tina,F,13605
1969,Sarah,F,5080
1969,Sara,F,2791
1969,Kristi,F,2648
1969,Kristina,F,2463
1969,Lee,F,1134
1969,Adriana,F,476
1969,Alyssa,F,380
1969,Elsie,F,166
1969,Christian,F,148
1969,Paul,F,121
1969,Thomas,F,103
1969,Daniel,F,98
1969,Hayley,F,87
1969,Sean,F,79
1969,Edward,F,69
1969,Gary,F,68
1969,Karan,F,50
1969,Brandon,F,24
1969,Alexander,F,22
1969,Alan,F,17
1969,Justin,F,17
1969,Alex,F,13
1969,Tim,F,9
1969,Ali,F,8
1969,Nicholas,F,8
1969,Dane,F,7
1969,Orlando,F,7
1969,Nick,F,6
1969,Thomas,M,27467
1969,Daniel,M,23172
1969,Paul,M,20692
1969,Edward,M,12450
1969,Gary,M,11149
1969,Sean,M,9348
1969,Alan,M,3858
1969,Lee,M,2761
1969,Nicholas,M,2583
1969,Christian,M,2193
1969,Alexander,M,2017
1969,Justin,M,1666
1969,Tim,M,1547
1969,Alex,M,1211
1969,Brandon,M,1107
1969,Spencer,M,709
1969,Nick,M,656
1969,Orlando,M,627
1969,Dane,M,247
1969,Ethan,M,218
1969,Nolan,M,158
1969,Ed,M,135
1969,Ali,M,68
1969,Tina,M,51
1969,Sarah,M,15
1969,Avram,M,11
1969,Rhys,M,11
1969,Kristina,M,8
1969,Tanner,M,8
1969,Sara,M,7
1969,Kristi,M,6
1970,Tina,F,13864
1970,Sarah,F,5614
1970,Kristi,F,3149
1970,Kristina,F,3126
1970,Sara,F,3060
1970,Lee,F,970
1970,Adriana,F,459
1970,Alyssa,F,444
1970,Christian,F,196
1970,Elsie,F,159
1970,Thomas,F,133
1970,Daniel,F,101
1970,Paul,F,92
1970,Hayley,F,82
1970,Sean,F,76
1970,Gary,F,64
1970,Edward,F,62
1970,Karan,F,45
1970,Brandon,F,37
1970,Ali,F,33
1970,Justin,F,25
1970,Alan,F,23
1970,Alexander,F,17
1970,Tim,F,16
1970,Alex,F,15
1970,Orlando,F,10
1970,Spencer,F,8
1970,Nicholas,F,7
1970,Dane,F,6
1970,Nick,F,5
1970,Thomas,M,26686
1970,Daniel,M,23532
1970,Paul,M,20202
1970,Edward,M,12290
1970,Gary,M,10722
1970,Sean,M,10350
1970,Alan,M,3558
1970,Lee,M,2792
1970,Nicholas,M,2701
1970,Christian,M,2622
1970,Brandon,M,2545
1970,Alexander,M,2467
1970,Justin,M,2386
1970,Alex,M,1404
1970,Tim,M,1326
1970,Orlando,M,721
1970,Spencer,M,718
1970,Nick,M,667
1970,Ethan,M,269
1970,Dane,M,235
1970,Nolan,M,180
1970,Ed,M,127
1970,Ali,M,77
1970,Tina,M,43
1970,Sarah,M,16
1970,Tanner,M,16
1970,Kristina,M,15
1970,Sara,M,12
1970,Rhys,M,10
1970,Avram,M,7
1970,Kristi,M,7
1970,Vishal,M,5
1971,Tina,F,13266
1971,Sarah,F,5845
1971,Kristi,F,3271
1971,Sara,F,3208
1971,Kristina,F,3056
1971,Lee,F,873
1971,Adriana,F,464
1971,Alyssa,F,402
1971,Christian,F,210
1971,Elsie,F,141
